"roomId","00:23:69:5a:d7:7a","00:80:48:79:cc:79","00:80:48:7a:2d:45","00:80:48:7a:2d:44","00:80:48:79:cc:70","00:80:48:7a:2d:1a","00:80:48:79:cc:73","00:80:48:79:cc:7b","00:80:48:79:cc:71","00:80:48:79:cc:7c","00:80:48:79:cc:77","00:80:48:79:cc:78","00:80:48:79:cc:72","00:80:48:7a:2d:42","00:80:48:7a:2d:3e","00:80:48:7a:2d:1e","00:80:48:79:cc:5c","00:80:48:7a:2d:46","e8:de:27:90:b2:ea","00:80:48:79:cc:7f","00:80:48:79:cc:62","00:80:48:79:cc:5d","00:80:48:79:cc:8b","00:80:48:79:cc:7a","00:80:48:79:cc:65","00:80:48:79:cc:5f"
"ChlyuO4iyuCwgRtrq5sN",,-64,,,-78,,-91,-87,-91,,,,,,,-80,,,,-92,,,,,,
"ChlyuO4iyuCwgRtrq5sN",,-64,,,-74,,-91,-87,-91,,,,,,,,,,,,,,,,,
"ChlyuO4iyuCwgRtrq5sN",,-57,,,-81,,-91,,-91,,,-85,,,,,,,,,,,,,,
"ChlyuO4iyuCwgRtrq5sN",,-64,,,-80,,-91,-88,-91,,,-85,,,,,,,,,,,,,,
"ChlyuO4iyuCwgRtrq5sN",-78,-60,,,-71,,,-88,,,,-85,,,,,,,,,,,,,,
"ChlyuO4iyuCwgRtrq5sN",-76,-60,,,-75,,,-90,,,,-85,,,,,,,,,,,,,,
"ChlyuO4iyuCwgRtrq5sN",-76,-57,,,-72,,,-90,,,-87,-83,,,,,,,,,,,,,,
"ChlyuO4iyuCwgRtrq5sN",-76,-57,,,-72,,,-90,,,-85,-83,,,,,,,,,,,,,,
"ChlyuO4iyuCwgRtrq5sN",-72,-62,,,-75,,,-87,,,-85,-83,,,,,,,,,,,,,,
"hWsIQTf21aa6CS9KuPJf",,-83,,,-89,,,-91,,,,-56,,-86,,,,,,,,,,,,
"hWsIQTf21aa6CS9KuPJf",,,,,,,,,,,,-54,,,-91,,,,,,,,,,,
"hWsIQTf21aa6CS9KuPJf",,,,,,,,,,,,-54,,,-91,,,,,,,,,,,
"hWsIQTf21aa6CS9KuPJf",,,,,,,,,,,,-54,,,-91,,,,,,,,,,,
"hWsIQTf21aa6CS9KuPJf",,,,,,,,,,,,-54,,,-91,,,,,,,,,,,
"hWsIQTf21aa6CS9KuPJf",,,,,,,,,,,,,,,,,,,,,,,,,,
"hWsIQTf21aa6CS9KuPJf",,,,,,,,,,,,,,,,,,,,,,,,,,
"hWsIQTf21aa6CS9KuPJf",,,,,,,,,,-94,,-61,,,-92,,,,,,,,,,,
"hWsIQTf21aa6CS9KuPJf",,,,,,,,,,-94,,-61,,,-92,,,,,,,,,,,
"hWsIQTf21aa6CS9KuPJf",,,,,-90,,,,,-94,,-61,,,-92,,,,,,,,,,,
"hWsIQTf21aa6CS9KuPJf",,,,,-90,,,,,-94,,-61,,,-92,,,,,,,,,,,
"hWsIQTf21aa6CS9KuPJf",,,,,-90,,,,,,,,,,,,,,,,,,,,,
"hWsIQTf21aa6CS9KuPJf",,,,,-90,,,,,,,-60,,,,,,,,,,,,,,
"hWsIQTf21aa6CS9KuPJf",,,,,,,,,,,,-60,,,,,,,,,,,,,,
"hWsIQTf21aa6CS9KuPJf",,,,,,,,,,,,-60,,,,,,,,,,,,,,
"hWsIQTf21aa6CS9KuPJf",,,,,-90,,,,,,,-63,,,,,,,,,,,,,,
"hWsIQTf21aa6CS9KuPJf",,-89,,,-87,,,,,,,-63,,,,,,,,,,,,,,
"hWsIQTf21aa6CS9KuPJf",,-89,,,-92,,,,,,,-66,,,-87,,,,,,,,,,,
"hWsIQTf21aa6CS9KuPJf",,-89,,,-91,,,,,,,-66,,-88,-87,,,,,,,,,,,
"hWsIQTf21aa6CS9KuPJf",,-89,,,-91,,,,,,,-66,,-88,-87,,,,,,,,,,,
"hWsIQTf21aa6CS9KuPJf",,,,,-90,,,,,,,-61,,-88,-85,,,,,,,,,,,
"hWsIQTf21aa6CS9KuPJf",,,,,-89,,,,,,,-61,,-88,-85,,,,,,,,,,,
"hWsIQTf21aa6CS9KuPJf",,,,,-89,-97,,,,-92,,-61,,,-85,,,,,,,,,,,
"hWsIQTf21aa6CS9KuPJf",,-81,,,-89,-97,,,,-92,,-61,,,-85,,,,,,,,,,,
"hWsIQTf21aa6CS9KuPJf",,-81,,,-90,-97,,,,-92,,,,,,,,,,,,,,,,
"hWsIQTf21aa6CS9KuPJf",,-81,,,-90,-97,,,,-92,,,,,,,,,,,,,,,,
"hWsIQTf21aa6CS9KuPJf",,-81,,,-90,,,,,,,,,,,,,,,,,,,,,
"hWsIQTf21aa6CS9KuPJf",,-81,,,-90,,,,,,,-70,,,-89,,,,,,,,,,,
"hWsIQTf21aa6CS9KuPJf",,-80,,,-90,,,,,-93,,-66,,,-89,,,,,,,,,,,
"hWsIQTf21aa6CS9KuPJf",,-80,,,-87,,,,,-94,,-64,,,-93,,,,,,,,,,,
"hWsIQTf21aa6CS9KuPJf",,-80,,,-87,,,,,-94,,-65,,,-93,,,,,,,,,,,
"hWsIQTf21aa6CS9KuPJf",,-80,,,-91,,,-90,,-94,,-65,,-91,-93,,,,,,,,,,,
"hWsIQTf21aa6CS9KuPJf",,-85,,,-91,,,-90,,-94,,-62,,-91,-90,,,,,,,,,,,
"hWsIQTf21aa6CS9KuPJf",,-85,,,-91,,,-90,,-94,,-53,,-91,-90,,,,,,,,,,,
"hWsIQTf21aa6CS9KuPJf",,-85,,,-91,,,-90,,-90,,-60,,-91,-90,,,,,,,,,,,
"hWsIQTf21aa6CS9KuPJf",,-85,,,,,,,,-90,,-60,,,-90,,,,,,,,,,,
"hWsIQTf21aa6CS9KuPJf",,-84,,,-87,,,,,-90,,-60,,,-90,,,,,,,,,,,
"hWsIQTf21aa6CS9KuPJf",,-82,,,-89,,,-91,,-90,,-60,,,-89,,,,,,,,,,,
"hWsIQTf21aa6CS9KuPJf",,-82,,,-89,,,-91,,-90,,-60,,,-89,,,,,,,,,,,
"hWsIQTf21aa6CS9KuPJf",,-78,,,-89,,,-91,,-90,,-55,,,-89,,,,,,,,,,,
"hWsIQTf21aa6CS9KuPJf",,-78,,,-89,,,-91,,-90,,-54,,-93,-89,,,,,,,,,,,
"Esh5rxkZrTLGelcGPGzC",,-65,,,-79,,,,,,,-67,,,,,,,,,,,,,,
"Esh5rxkZrTLGelcGPGzC",,-71,,,-80,,,,,,,,,,,,,,,,,,,,,
"Esh5rxkZrTLGelcGPGzC",,-70,,,-80,,,,,,,,,,,,,,,,,,,,,
"Esh5rxkZrTLGelcGPGzC",,-76,,,-82,,,,,,,,,,,,,,,,,,,,,
"Esh5rxkZrTLGelcGPGzC",,-66,,,-78,,,,,,,,,,,,,,,,,,,,,
"Esh5rxkZrTLGelcGPGzC",,-69,,,-80,,,,,,,,,,,,,,,,,,,,,
"Esh5rxkZrTLGelcGPGzC",,-61,,,-74,,,,,,,,,,,,,,,,,,,,,
"Esh5rxkZrTLGelcGPGzC",,-66,,,-78,,,,,,,,,,,,,,,,,,,,,
"Esh5rxkZrTLGelcGPGzC",,-59,,,-80,,,,,,,,,,,,,,,,,,,,,
"Esh5rxkZrTLGelcGPGzC",,-59,,,-81,,,,,,,,,,,,,,,,,,,,,
"Esh5rxkZrTLGelcGPGzC",,-62,,,-81,,,,,,,,,,,,,,,,,,,,,
"Esh5rxkZrTLGelcGPGzC",,-77,,,,,,,,,,,,,,,,,,,,,,,,
"Esh5rxkZrTLGelcGPGzC",,-72,,,-86,,,,,,,,,,,,,,,,,,,,,
"Esh5rxkZrTLGelcGPGzC",,-75,,,-83,,,,,,,,,,,,,,,,,,,,,
"Esh5rxkZrTLGelcGPGzC",,-69,,,-77,,,,,,,,,,,,,,,,,,,,,
"Esh5rxkZrTLGelcGPGzC",,-60,,,-82,,,,,,,,,,,,,,,,,,,,,
"Esh5rxkZrTLGelcGPGzC",-86,-67,,,-77,,,,,,,,,,,,,,,,,,,,,
"Esh5rxkZrTLGelcGPGzC",-86,-67,,,-77,,,,,,,,,,,,,,,,,,,,,
"Esh5rxkZrTLGelcGPGzC",,-67,,,-81,,,,,,,,,,,,,,,,,,,,,
"Esh5rxkZrTLGelcGPGzC",,-67,,,-81,,,,,,,,,,,,,,,,,,,,,
"Esh5rxkZrTLGelcGPGzC",,-78,,,,,,,,,,,,,,,,,,,,,,,,
"Esh5rxkZrTLGelcGPGzC",,-71,,,-80,,,,,,,,,,,,,,,,,,,,,
"Esh5rxkZrTLGelcGPGzC",,-74,,,-78,,,,,,,,,,,,,,,,,,,,,
"Esh5rxkZrTLGelcGPGzC",,-70,,,-82,,,,,,,-87,,,,,,,,,,,,,,
"Esh5rxkZrTLGelcGPGzC",,-71,,,-82,,,,,,,-87,,,,,,,,,,,,,,
"Esh5rxkZrTLGelcGPGzC",,-67,,,-79,,,,,,,,,,,,,,,,,,,,,
"Esh5rxkZrTLGelcGPGzC",,-62,,,-79,,,,,,,,,,,,,,,,,,,,,
"Esh5rxkZrTLGelcGPGzC",,-70,,,-79,,,,,,,,,,,,,,,,,,,,,
"Esh5rxkZrTLGelcGPGzC",,-72,,,-81,,,,,,,,,,,,,,,,,,,,,
"Esh5rxkZrTLGelcGPGzC",,-73,,,-85,,,,,,,,,,,,,,,,,,,,,
"Esh5rxkZrTLGelcGPGzC",,-69,,,-80,,,,,,,,,,,,,,,,,,,,,
"Esh5rxkZrTLGelcGPGzC",,-72,,,-80,,,,,,,,,,,,,,,,,,,,,
"Esh5rxkZrTLGelcGPGzC",,-71,,,-83,,,,,,,,,,,,,,,,,,,,,
"Esh5rxkZrTLGelcGPGzC",,-74,,,-84,,,,,,,,,,,,,,,,,,,,,
"Esh5rxkZrTLGelcGPGzC",,-79,,,-84,,,,,,,,,,,,,,,,,,,,,
"Esh5rxkZrTLGelcGPGzC",,-75,,,-87,,,,,,,,,,,,,,,,,,,,,
"Esh5rxkZrTLGelcGPGzC",,-73,,,-83,,,,,,,,,,,,,,,,,,,,,
"Esh5rxkZrTLGelcGPGzC",,-69,,,-80,,,,,,,,,,,-81,,,,,,,,,,
"Esh5rxkZrTLGelcGPGzC",,-69,,,-72,,,,,,,,,,,-81,,,,,,,,,,
"Esh5rxkZrTLGelcGPGzC",,-68,,,-81,,,,,,,,,,,-84,,,,,,,,,,
"Esh5rxkZrTLGelcGPGzC",,-64,,,-81,,,,,,,,,,,-84,,,,,,,,,,
"7DlYdCRmFynhy0ERDywy",,,,-76,,-66,,,-84,-88,-82,,,,,-66,,-88,,,-84,-88,,,,
"7DlYdCRmFynhy0ERDywy",,,,-84,-82,-66,,,-84,-88,-82,,,,,-72,,-88,,,-84,-88,,,,
"7DlYdCRmFynhy0ERDywy",,,,-77,-86,-78,,,-84,-88,,,,,-82,-72,,-88,,,-84,-88,,,,
"7DlYdCRmFynhy0ERDywy",-87,-79,,-85,-89,-78,,,,,,,,,-82,-72,,,,,-84,,,,,
"7DlYdCRmFynhy0ERDywy",-87,-79,,-85,-89,-78,,,,,,,,,-82,-72,,,,,,,,,,
"7DlYdCRmFynhy0ERDywy",-87,-76,,-85,-89,-78,,,,,,,,,-82,,,,,,,,,,,
"7DlYdCRmFynhy0ERDywy",-87,-76,,-78,-89,-83,,,,,,,,,,,,,,,,,,,,
"7DlYdCRmFynhy0ERDywy",,-76,,-77,,-83,,,,,,,,,,,,,,,,,,,,
"7DlYdCRmFynhy0ERDywy",,-76,,-76,-88,-83,,,,,,,,,,-76,,,,,,,,,,
"7DlYdCRmFynhy0ERDywy",,-78,,-76,-88,-83,,,-92,,,,,,-86,-76,,,,,,,,,,
"7DlYdCRmFynhy0ERDywy",,-78,,-80,-88,-78,,,-92,,-84,,,,-84,-76,,,,,,,,,,
"7DlYdCRmFynhy0ERDywy",,-78,,-80,-88,-78,,,-92,,-84,-86,,,-84,-76,,,,,,,,,,
"7DlYdCRmFynhy0ERDywy",,-78,,-80,,-78,,,-92,,-84,-86,,,-84,,,-92,,,,,,,,
"7DlYdCRmFynhy0ERDywy",,-77,-93,-82,,-78,,,,,-84,-86,,,-84,,,-92,,,,,,,,
"7DlYdCRmFynhy0ERDywy",,-77,-93,-78,,-78,,,,,,-86,,,,,,-92,,,,,,,,
"7DlYdCRmFynhy0ERDywy",,-77,-93,-78,,-80,,,-88,,,,,,,,,-92,,,,,,,,
"7DlYdCRmFynhy0ERDywy",,-77,-93,-78,,-80,,,-88,,,,,,-85,,,,,,,,,,,
"7DlYdCRmFynhy0ERDywy",,,,-78,,-80,,,-88,,,,,,-85,,,,,,,,,,,
"7DlYdCRmFynhy0ERDywy",,,,,,-80,,,-90,,,-87,,,-91,,,,,,,,,,,
"7DlYdCRmFynhy0ERDywy",,-77,,,,-85,,,-88,,,-87,,,-91,,,,,,,,,,,
"7DlYdCRmFynhy0ERDywy",,-77,,,,-85,,,-88,,,-87,,,-91,,,,,,,,,,,
"7DlYdCRmFynhy0ERDywy",,-77,,,,-81,,,-88,,,-87,,,-86,,,,,,,,,,,
"7DlYdCRmFynhy0ERDywy",,-77,,-83,-86,-81,,,-88,,,,,,-86,-73,,,,,-84,,,,,
"7DlYdCRmFynhy0ERDywy",,-83,,-83,-89,-81,,,,,,,,,-86,-73,,,,,-84,,,,,
"7DlYdCRmFynhy0ERDywy",,-83,,-83,-89,-81,,,,,,,,,-86,-73,,,,,-84,,,,,
"7DlYdCRmFynhy0ERDywy",,-83,,-83,-89,-81,-88,,-82,,,,,,-86,-76,,,,,-84,,,,,
"7DlYdCRmFynhy0ERDywy",,-83,,-83,-89,,-88,,-88,,,,,,-86,-76,,,,,-89,,,,,
"7DlYdCRmFynhy0ERDywy",,,,-83,,,-88,,-88,,,,,,-86,-76,,,,,-88,,,,,
"7DlYdCRmFynhy0ERDywy",,,,-83,,-74,-88,,-88,,,,,,-86,-76,,,,,-87,,,,,
"7DlYdCRmFynhy0ERDywy",,-77,-89,-83,,-75,,,-88,,,,,,,,,,,,-87,,,,,
"7DlYdCRmFynhy0ERDywy",,-81,-89,-83,,-75,,,-88,,,,,,,,,,,,-87,,-89,,,
"7DlYdCRmFynhy0ERDywy",,-81,-89,-81,,-75,,,-88,,,,,,,,,,,,-87,,-89,,,
"7DlYdCRmFynhy0ERDywy",,-81,-89,-79,,-78,-91,,,,-88,-87,,,,,,,,,-91,,-89,,,
"7DlYdCRmFynhy0ERDywy",,-81,,-79,,-78,-91,,,,-88,-87,,,,,,,,,-91,,-89,,,
"7DlYdCRmFynhy0ERDywy",,-81,,-79,,-78,-91,,-86,,-86,-87,,,,-75,,,,,-87,,,,,
"7DlYdCRmFynhy0ERDywy",,-81,,-79,-89,-78,-91,,-86,,-86,-87,,,,-74,,,,,-87,,,,,
"7DlYdCRmFynhy0ERDywy",,-80,,-82,-89,-78,,,-86,,-86,,,,-89,-67,,,,,-87,,,,,
"7DlYdCRmFynhy0ERDywy",,-78,-92,-82,-83,-78,,,-87,,-86,,,,-89,-67,,,,,-87,,,,,
"7DlYdCRmFynhy0ERDywy",,-78,-84,-86,-83,,,,-90,,,-85,,,-89,-67,,,,,,,,,,
"7DlYdCRmFynhy0ERDywy",,-78,-84,-86,-83,-77,,,-90,,,-85,,,-89,-67,,,,,,,,,,
"coJEZuX2z78MFtLrr4vi",,-76,,,-85,,,,,,,,,,,,,,,,,,,,,
"coJEZuX2z78MFtLrr4vi",,-76,,,-85,,,,,,,,,,,,,,,,,,,,,
"coJEZuX2z78MFtLrr4vi",,-82,,,,,,,,,,,,,,,,,,,,,,,,
"coJEZuX2z78MFtLrr4vi",,-82,,,,,,,,,,,,,,,,,,,,,,,,
"coJEZuX2z78MFtLrr4vi",,-87,,,,,,,,,,,,,,,,,,,,,,,,
"coJEZuX2z78MFtLrr4vi",,-81,,,,,,,,,,,,,,,,,,,,,,,,
"coJEZuX2z78MFtLrr4vi",,-81,,,,,,,,,,,,,,,,,,,,,,,,
"coJEZuX2z78MFtLrr4vi",,,,,,,,,,,,,,,,,,,,,,,,,,
"coJEZuX2z78MFtLrr4vi",,,,,,,,,,,,,,,,,,,,,,,,,,
"coJEZuX2z78MFtLrr4vi",,,,,,,,,,,,,,,,,,,,,,,,,,
"coJEZuX2z78MFtLrr4vi",,,,,-85,,,,,,,,,,,,,,,,,,,,,
"coJEZuX2z78MFtLrr4vi",,,,,-85,,,,,,,,,,,,,,,,,,,,,
"coJEZuX2z78MFtLrr4vi",,,,,,,,,,,,,,,,,,,,,,,,,,
"coJEZuX2z78MFtLrr4vi",,-79,,,,,,,,,,,,,,,,,,,,,,,,
"coJEZuX2z78MFtLrr4vi",,-79,,,-90,,,,,,,,,,,,,,,,,,,,,
"coJEZuX2z78MFtLrr4vi",,-83,,,-90,,,,,,,,,,,,,,,,,,,,,
"coJEZuX2z78MFtLrr4vi",,-83,,,,,,,,,,,,,,,,,,,,,,,,
"coJEZuX2z78MFtLrr4vi",,-83,,,,,,,,,,,,,,,,,,,,,,,,
"coJEZuX2z78MFtLrr4vi",,-86,,,,,,,,,,,,,,,,,,,,,,,,
"coJEZuX2z78MFtLrr4vi",,-83,,,,,,,,,,,,,,,,,,,,,,,,
"njVYqc8xspJfuS3aOwQk",,-79,,,,,,,,,,,,,,,,,,,,,,,,
"njVYqc8xspJfuS3aOwQk",,-79,,,,,,,,,,,,,,,,,,,,,,,,
"njVYqc8xspJfuS3aOwQk",,-85,,,,,,,,,,,,,,,,,,,,,,,,
"njVYqc8xspJfuS3aOwQk",,-83,,,,,,,,,,,,,,,,,,,,,,,,
"njVYqc8xspJfuS3aOwQk",,-83,,,,,,,,,,,,,,,,,,,,,,,,
"njVYqc8xspJfuS3aOwQk",,-82,,,,,,,,,,,,,,,,,,,,,,,,
"njVYqc8xspJfuS3aOwQk",,-82,,,,,,,,,,,,,,,,,,,,,,,,
"njVYqc8xspJfuS3aOwQk",,-82,,,,,,,,,,,,,,,,,,,,,,,,
"njVYqc8xspJfuS3aOwQk",,-91,,,,,,,,,,,,,,,,,,,,,,,,
"njVYqc8xspJfuS3aOwQk",,-82,,,,,,,,,,,,,,,,,,,,,,,,
"njVYqc8xspJfuS3aOwQk",,-82,,,,,,,,,,,,,,,,,,,,,,,,
"njVYqc8xspJfuS3aOwQk",,-83,,,,,,,,,,,,,,,,,,,,,,,,
"njVYqc8xspJfuS3aOwQk",,-88,,,,,,,,,,,,,,,,,,,,,,,,
"njVYqc8xspJfuS3aOwQk",,-81,,,,,,,,,,,,,,,,,,,,,,,,
"njVYqc8xspJfuS3aOwQk",,-82,,,,,,,,,,,,,,,,,,,,,,,,
"njVYqc8xspJfuS3aOwQk",,-82,,,,,,,,,,,,,,,,,,,,,,,,
"njVYqc8xspJfuS3aOwQk",,-82,,,,,,,,,,,,,,,,,,,,,,,,
"njVYqc8xspJfuS3aOwQk",,,,,,,,,,,,,,,,,,,,,,,,,,
"njVYqc8xspJfuS3aOwQk",,-80,,,,,,,,,,,,,,,,,,,,,,,,
"njVYqc8xspJfuS3aOwQk",,-78,,,,,,,,,,,,,,,,,,,,,,,,
"njVYqc8xspJfuS3aOwQk",,-78,,,,,,,,,,,,,,,,,,,,,,,,
"njVYqc8xspJfuS3aOwQk",,,,,,,,,,,,,,,,,,,,,,,,,,
"njVYqc8xspJfuS3aOwQk",,,,,,,,,,,,,,,,,,,,,,,,,,
"njVYqc8xspJfuS3aOwQk",,,,,,,,,,,,,,,,,,,,,,,,,,
"njVYqc8xspJfuS3aOwQk",,,,,,,,,,,,,,,,,,,,,,,,,,
"njVYqc8xspJfuS3aOwQk",,,,,,,,,,,,,,,,,,,,,,,,,,
"njVYqc8xspJfuS3aOwQk",,,,,,,,,,,,,,,,,,,,,,,,,,
"njVYqc8xspJfuS3aOwQk",,,,,,,,,,,,,,,,,,,,,,,,,,
"njVYqc8xspJfuS3aOwQk",,,,,,,,,,,,,,,,,,,,,,,,,,
"njVYqc8xspJfuS3aOwQk",,,,,,,,,,,,,,,,,,,,,,,,,,
"njVYqc8xspJfuS3aOwQk",,,,,,,,,,,,,,,,,,,,,,,,,,
"njVYqc8xspJfuS3aOwQk",,-80,,,,,,,,,,,,,,,,,,,,,,,,
"njVYqc8xspJfuS3aOwQk",,-80,,,,,,,,,,,,,,,,,,,,,,,,
"njVYqc8xspJfuS3aOwQk",,,,,,,,,,,,,,,,,,,,,,,,,,
"njVYqc8xspJfuS3aOwQk",,-84,,,,,,,,,,,,,,,,,,,,,,,,
"njVYqc8xspJfuS3aOwQk",,-84,,,,,,,,,,,,,,,,,,,,,,,,
"njVYqc8xspJfuS3aOwQk",,,,,,,,,,,,,,,,,,,,,,,,,,
"njVYqc8xspJfuS3aOwQk",,-77,,,,,,,,,,,,,,,,,,,,,,,,
"njVYqc8xspJfuS3aOwQk",,-81,,,,,,,,,,,,,,,,,,,,,,,,
"njVYqc8xspJfuS3aOwQk",,-81,,,,,,,,,,,,,,,,,,,,,,,,
"njVYqc8xspJfuS3aOwQk",,-81,,,,,,,,,,,,,,,,,,,,,,,,
"njVYqc8xspJfuS3aOwQk",,-81,,,,,,,,,,,,,,,,,,,,,,,,
"njVYqc8xspJfuS3aOwQk",,,,,,,,,,,,,,,,,,,,,,,,,,
"njVYqc8xspJfuS3aOwQk",,,,,,,,,,,,,,,,,,,,,,,,,,
"njVYqc8xspJfuS3aOwQk",,-86,,,,,,,,,,,,,,,,,,,,,,,,
"njVYqc8xspJfuS3aOwQk",,-86,,,,,,,,,,,,,,,,,,,,,,,,
"njVYqc8xspJfuS3aOwQk",,-85,,,,,,,,,,,,,,,,,,,,,,,,
"njVYqc8xspJfuS3aOwQk",,-85,,,,,,,,,,,,,,,,,,,,,,,,
"njVYqc8xspJfuS3aOwQk",,-85,,,,,,,,,,,,,,,,,,,,,,,,
"njVYqc8xspJfuS3aOwQk",,-85,,,,,,,,,,,,,,,,,,,,,,,,
"njVYqc8xspJfuS3aOwQk",,,,,,,,,,,,,,,,,,,,,,,,,,
"njVYqc8xspJfuS3aOwQk",,,,,,,,,,,,,,,,,,,,,,,,,,
"njVYqc8xspJfuS3aOwQk",,,,,,,,,,,,,,,,,,,,,,,,,,
"njVYqc8xspJfuS3aOwQk",,,,,,,,,,,,,,,,,,,,,,,,,,
"njVYqc8xspJfuS3aOwQk",,,,,,,,,,,,,,,,,,,,,,,,,,
"njVYqc8xspJfuS3aOwQk",,,,,,,,,,,,,,,,,,,,,,,,,,
"njVYqc8xspJfuS3aOwQk",,,,,,,,,,,,,,,,,,,,,,,,,,
"njVYqc8xspJfuS3aOwQk",,,,,,,,,,,,,,,,,,,,,,,,,,
"njVYqc8xspJfuS3aOwQk",,,,,,,,,,,,,,,,,,,,,,,,,,
"njVYqc8xspJfuS3aOwQk",,,,,,,,,,,,,,,,,,,,,,,,,,
"njVYqc8xspJfuS3aOwQk",,,,,,,,,,,,,,,,,,,,,,,,,,
"njVYqc8xspJfuS3aOwQk",,,,,,,,,,,,,,,,,,,,,,,,,,
"njVYqc8xspJfuS3aOwQk",,,,,,,,,,,,,,,,,,,,,,,,,,
"njVYqc8xspJfuS3aOwQk",,,,,,,,,,,,-95,,,,,,,,,,,,,,
"njVYqc8xspJfuS3aOwQk",,,,,,,,,,,,-94,,,,,,,,,,,,,,
"njVYqc8xspJfuS3aOwQk",,,,,,,,,,,,-94,,,,,,,,,,,,,,
"njVYqc8xspJfuS3aOwQk",,,,,,,,,,,,-94,,,,,,,,,,,,,,
"njVYqc8xspJfuS3aOwQk",,,,,,,,,,,,-94,,,,,,,,,,,,,,
"njVYqc8xspJfuS3aOwQk",,,,,,,,,,,,,,,,,,,,,,,,,,
"njVYqc8xspJfuS3aOwQk",,-82,,,,,,,,,,-93,,,,,,,,,,,,,,
"njVYqc8xspJfuS3aOwQk",,-82,,,,,,,,,,-93,,,,,,,,,,,,,,
"njVYqc8xspJfuS3aOwQk",,-82,,,,,,,,,,-93,,,,,,,,,,,,,,
"njVYqc8xspJfuS3aOwQk",,-82,,,,,,,,,,-93,,,,,,,,,,,,,,
"njVYqc8xspJfuS3aOwQk",,,,,,,,,,,,,,,,,,,,,,,,,,
"njVYqc8xspJfuS3aOwQk",,,,,,,,,,,,,,,,,,,,,,,,,,
"njVYqc8xspJfuS3aOwQk",,,,,,,,,,,,,,,,,,,,,,,,,,
"njVYqc8xspJfuS3aOwQk",,,,,,,,,,,,,,,,,,,,,,,,,,
"njVYqc8xspJfuS3aOwQk",,,,,,,,,,,,,,,,,,,,,,,,,,
"njVYqc8xspJfuS3aOwQk",,,,,,,,,,,,,,,,,,,,,,,,,,
"njVYqc8xspJfuS3aOwQk",,,,,,,,,,,,,,,,,,,,,,,,,,
"njVYqc8xspJfuS3aOwQk",,,,,,,,,,,,,,,,,,,,,,,,,,
"njVYqc8xspJfuS3aOwQk",,,,,,,,,,,,-91,,,,,,,,,,,,,,
"njVYqc8xspJfuS3aOwQk",,,,,,,,,,,,-87,,,,,,,,,,,,,,
"njVYqc8xspJfuS3aOwQk",,-87,,,,,,,,,,-87,,,,,,,,,,,,,,
"rad6fyFyDVQhPzgUOjci",,-85,,,-78,,,,,,,-64,,,,,,,,,,,,,,
"rad6fyFyDVQhPzgUOjci",,,,,,,,,,,,-77,,,,,,,,,,,,,,
"rad6fyFyDVQhPzgUOjci",,,,,,,,,,,,-74,,,,,,,,,,,,,,
"rad6fyFyDVQhPzgUOjci",,,,,,,,,,,,-63,,,,,,,,,,,,,,
"rad6fyFyDVQhPzgUOjci",,,,,,,,,,,,-54,,,,,,,,,,,,,,
"rad6fyFyDVQhPzgUOjci",,,,,,,,,,,,-62,,,,,,,,,,,,,,
"rad6fyFyDVQhPzgUOjci",,,,,,,,,,,,-59,,,-87,,,,,,,,,,,
"rad6fyFyDVQhPzgUOjci",,,,,,,,,,,,-59,,,-87,,,,,,,,,,,
"rad6fyFyDVQhPzgUOjci",,,,,,,,,,,,-59,,,,,,,,,,,,,,
"rad6fyFyDVQhPzgUOjci",,,,,,,,,,,,-63,,,,,,,,,,,,,,
"rad6fyFyDVQhPzgUOjci",,,,,,,,,,,,-59,,,,,,,,,,,,,,
"rad6fyFyDVQhPzgUOjci",,-84,,,,,,,,,,-62,,,,,,,,,,,,,,
"rad6fyFyDVQhPzgUOjci",,-84,,,,,,,,,,-62,,,,,,,,,,,,,,
"rad6fyFyDVQhPzgUOjci",,,,,,,,,,,,-62,,,,,,,,,,,,,,
"rad6fyFyDVQhPzgUOjci",,,,,,,,,,,,-66,,,,,,,,,,,,,,
"rad6fyFyDVQhPzgUOjci",,,,,,,,,,,,-70,,,,,,,,,,,,,,
"rad6fyFyDVQhPzgUOjci",,,,,,,,,,,,-70,,,,,,,,,,,,,,
"rad6fyFyDVQhPzgUOjci",,,,,,,,,,,,,,,,,,,,,,,,,,
"rad6fyFyDVQhPzgUOjci",,,,,,,,,,,,-64,,,,,,,,,,,,,,
"rad6fyFyDVQhPzgUOjci",,,,,,,,,,,,-68,,,,,,,,,,,,,,
"rad6fyFyDVQhPzgUOjci",,,,,,-88,,,,,,-71,,,,,,,,,,,,,,
"rad6fyFyDVQhPzgUOjci",,,,,,-88,,,,,,-70,,,,,,,,,,,,,,
"rad6fyFyDVQhPzgUOjci",,,,,,,,,,,,-69,,,,,,,,,,,,,,
"rad6fyFyDVQhPzgUOjci",,,,,,,,,,,,-74,,,,,,,,,,,,,,
"rad6fyFyDVQhPzgUOjci",,,,,,,,,,,,-74,,,,,,,,,,,,,,
"rad6fyFyDVQhPzgUOjci",,,,,,,,,,,,-76,,,,,,,,,,,,,,
"rad6fyFyDVQhPzgUOjci",,,,,,,,,,,,-77,,,,,,,,,,,,,,
"rad6fyFyDVQhPzgUOjci",,,,,,,,,,,,-77,,,,,,,,,,,,,,
